5360	480	2704	-1616	2656	2096	4159.030303	-21.5	4159.030303	261.5	4220.764601	377.115367	533487.0303	146326.4516	730.4019649	382.5264064	1.014843436	1.442123774	0.314634936	2.778990441	0.6386103987	8.015296367	0.6436936323	9.576440946	2.255546634	10.45082518	-0.3930793194	-2.19242632	289800207.8	7513.396825	1
5104	576	2896	-1664	2208	2240	4091.636364	-10	4091.636364	274	4127.262325	403.7424922	301956.3636	168163.0968	549.5055629	410.0769401	1.008707021	1.473512745	0.2674896609	2.774045392	0.5396373978	8.175182482	0.5421657991	9.903251803	2.854391482	9.484213019	-0.7522167398	-2.128498196	280484316.6	1625.396825	1
5088	672	2896	-1664	2192	2336	4172.121212	-6	4172.121212	260	4216.460673	411.9805821	383568.4848	175165.9355	619.3290602	418.5282971	1.010627558	1.5845407	0.259933647	2.835085076	0.5253922138	8.984615385	0.52838894	12.11831316	2.430631671	9.111348969	-0.6055000533	-1.941023981	291627421.5	585.1428571	1
5120	672	2752	-1984	2368	2656	4320.484848	18	4320.484848	274	4370.52297	450.9190615	448471.7576	209552.5161	669.6803398	457.7690642	1.011581599	1.645690005	0.2709057951	2.945096168	0.5480866345	9.693430657	0.5516094474	13.51640366	2.874145111	12.70632209	-0.9426849494	-2.693301388	312737165.8	5266.285714	1
5632	432	2432	-2144	3200	2576	4369.939394	-22	4369.939394	242	4475.059614	441.3796552	958844.1212	200600.7742	979.2058625	447.8847778	1.024055304	1.823882873	0.3575371365	2.91812272	0.7322756019	10.6446281	0.7425003368	15.55234499	2.40169875	16.96652235	-0.7821384375	-3.387938311	319937650.2	7866.920635	1
5520	720	2432	-2144	3088	2864	4282.181818	-4	4282.181818	276	4395.478007	473.421588	1013869.091	231341.4194	1006.910667	480.9796455	1.026457585	1.715295609	0.3512701002	3.02478813	0.7211277174	10.37681159	0.7318342854	14.35676014	1.969186196	13.50570878	-0.4618855684	-2.66650561	307216636.1	260.0634921	1
5520	544	1824	-2864	3696	3408	3805.090909	-26	3805.090909	281	4021.180288	558.3690536	1744023.273	321135.4839	1320.614733	566.6881716	1.056789544	1.987078483	0.459566562	3.051745058	0.9713302752	12.12811388	1.003406259	16.72730514	1.560209178	21.03820018	-0.1908507531	-4.02876763	242574194.2	10987.68254	1
5184	544	1664	-3296	3520	3840	3641.69697	-7.5	3641.69697	282.5	3841.368443	625.8370395	1540847.03	404248.5161	1241.308596	635.8054074	1.054829239	2.215352352	0.4581700574	3.067891286	0.9665823459	13.59292035	0.9984798842	19.95166041	1.608597276	23.88214921	-0.3957419778	-4.479146319	222188784.2	914.2857143	1
5488	512	1664	-3296	3824	3808	3799.757576	20	3799.757576	305	4039.614743	636.7542697	1939089.939	418122.3226	1392.512097	646.6237875	1.063124334	2.087718917	0.4733124621	2.99016448	1.006379992	12.4852459	1.04503205	17.84964524	1.470340589	23.08885736	-0.3572603462	-4.356599048	241894671.8	6501.587302	1
6384	576	2832	-2512	3552	3088	4841.212121	-67.5	4841.212121	370.5	4922.152375	562.1031934	814944.4848	321449.0323	902.7427567	566.964754	1.016719006	1.51714762	0.3608177612	2.746826594	0.7337005508	8.334682861	0.7405156854	10.13128465	2.569182082	11.83997054	-0.6628018374	-2.466419643	392665501.5	74057.14286	1
6384	736	1056	-3424	5328	4160	3609.212121	-110.5	3609.212121	418.5	3866.043001	713.9915966	1979872.485	513624.5161	1407.079417	716.6760189	1.071159819	1.70607311	0.6890766604	2.913199553	1.476222461	9.940262843	1.540580512	13.04249218	2.34620379	15.47532679	-0.04598260037	-3.037732908	218242504.9	198465.0159	1
7872	1264	1056	-3424	6816	4688	4193.939394	92	4193.939394	541	4699.754836	830.2577913	4639148.121	702827.3548	2153.868176	838.3479915	1.120606283	1.534672442	0.7251442084	2.823219516	1.625202312	8.665434381	1.742532427	11.14326476	1.845175593	10.88592909	0.339068867	-2.229768129	294685538.5	137573.5873	1
8096	1264	2528	-1584	5568	2848	6168.242424	-64.5	6168.242424	504.5	6364.416229	640.7932584	2535409.939	419567.2258	1592.297064	647.7400912	1.031803842	1.270155121	0.4374321068	2.222245602	0.9026882566	5.645193261	0.9207029081	6.674234894	2.897897827	3.011474621	-0.9685754511	0.05283086483	637437180.1	67620.57143	1
11408	4144	1472	-6368	9936	10512	5909.333333	38.5	5909.333333	1256.5	6468.724346	1844.631128	7140554.667	3510897.29	2672.181631	1873.738853	1.094662288	1.468070934	0.7680030458	2.849350159	1.681407942	8.366096299	1.771961769	10.98234675	2.446216397	6.048233491	0.4679728423	-0.9854854196	585048001	24092.44444	1
11072	2976	1472	-6368	9600	9344	5636.848485	-96	5636.848485	1404	6049.386405	1897.455138	4971671.758	3706962.581	2229.724592	1925.347392	1.073185916	1.351463773	0.7934689039	2.462245303	1.703079305	6.655270655	1.771108466	8.080369092	3.150884898	4.868967279	0.6137644142	-0.9738787633	532337727	149796.5714	1
12592	2880	3264	-3200	9328	6080	7108.848485	269.5	7108.848485	926.5	7480.148175	1275.488926	5586167.758	1604378.581	2363.507512	1266.640668	1.052230638	1.376674502	0.6235170602	2.38339976	1.312167508	6.562331355	1.349074036	8.482611092	2.650118974	4.147740562	0.352227276	-0.5465563304	846667791.8	1180529.778	1
15120	1712	448	-14400	14672	16112	9032.242424	-182	9032.242424	890	10434.72915	2615.779807	28155361.94	7028830.968	5306.162638	2651.194253	1.155275585	2.939078435	0.7030369353	3.079769932	1.624402813	18.10337079	1.901683369	32.66792764	1.866025934	27.55992538	-0.63590363	-5.024870787	1366802278	538396.4444	1
14848	1312	448	-14400	14400	15712	5339.636364	-249	5339.636364	766	6625.637625	2586.546733	15868212.36	6842036.645	3983.492483	2615.728703	1.240840607	3.376692862	1.086687864	3.037254228	2.696812858	20.51174935	3.193853915	41.50557627	3.444268549	28.53518414	0.7953364464	-5.165683383	477680911.8	1007762.286	1
9312	1504	1312	-7968	8000	9472	4937.69697	-47	4937.69697	614	5516.749153	1497.405757	6242847.03	2312273.548	2498.568997	1520.616174	1.117271713	2.438771591	0.7250646874	3.162803388	1.620188531	15.4267101	1.756145499	24.3590955	1.676025641	24.58383834	-0.2801249243	-4.552482433	408473032.9	35905.01587	1
11536	1504	1680	-4848	9856	6352	5934.545455	-5.5	5934.545455	723.5	6545.445495	1132.985437	7862277.818	1325033.032	2803.97536	1151.100792	1.102939651	1.565978489	0.7528899299	2.803213437	1.660784314	8.779543884	1.755847092	11.41267705	2.164767552	11.08610156	0.5342754942	-2.571257483	590050855.4	491.6825397	1
11536	2032	1680	-4848	9856	6880	4621.090909	-171.5	4621.090909	879.5	5109.804242	1284.924901	4904231.273	1673930.065	2214.549903	1293.804492	1.105757135	1.46097203	0.9644205074	2.677199266	2.132829714	7.822626492	2.233530728	10.32848655	5.481990438	6.658171992	1.683287249	-1.272495006	357769692.6	478065.7778	1
7472	2256	816	-2816	6656	5072	3734.30303	-8	3734.30303	1211	4168.074216	1426.817438	3534943.03	2101413.161	1880.144417	1449.62518	1.116158539	1.178214234	0.7984502741	1.777382259	1.782394183	4.188274154	1.908893352	4.812520915	2.160552709	1.951545217	0.3616019741	-0.2433386463	233632705	1040.253968	1
7712	2256	160	-5088	7552	7344	3646.545455	-10.5	3646.545455	1091.5	4216.916926	1483.393407	4625253.818	2271324.645	2150.640327	1507.091452	1.156414195	1.359041142	0.8954409266	2.475405366	2.071001197	6.728355474	2.305936776	8.137794825	1.816749918	5.335195444	0.1596590812	-1.191117597	222780813.8	1792	1
7712	2480	160	-5088	7552	7568	3069.090909	-157.5	3069.090909	981.5	3720.779586	1440.991325	4563159.273	2117832	2136.155255	1455.277293	1.21233932	1.46815214	1.014841087	2.625970006	2.460663507	7.710646969	2.793928774	9.516964782	2.483351797	6.242846028	0.7618394448	-1.42569728	157809821.5	403200	1
8032	5360	656	-4896	7376	10256	3790.545455	48	3790.545455	1746	4271.624998	2252.262862	3999749.818	5233944.774	1999.937454	2287.781627	1.126915651	1.28995582	0.8633716682	2.276821274	1.945894091	5.873997709	2.087766009	6.955724783	2.549695127	3.14117975	0.6483046251	-0.0105363152	240723196.1	37449.14286	1
11936	4528	1136	-8624	10800	13152	4665.212121	-31.5	4665.212121	1956.5	5386.913886	2696.262598	7481344.485	7503318.452	2735.204651	2739.218584	1.154698596	1.378105085	1.002429241	2.43893158	2.315007275	6.722208025	2.522138614	8.455398201	2.793474851	4.588652162	0.7138491488	-1.004698432	364634127.8	16128	1
11936	4960	1136	-8624	10800	13584	3985.454545	-100	3985.454545	1316	4840.712995	2273.96394	7784549.818	5327393.032	2790.080611	2308.114606	1.214594958	1.727936125	1.115538146	2.986854752	2.709854015	10.32218845	3.009909329	15.39016079	3.560720997	7.999489154	1.224982894	-1.361323578	266115544.6	162539.6825	1
10976	4960	1072	-9904	9904	14864	4395.151515	65.5	4395.151515	1489.5	5081.956388	2483.792262	6712327.758	6363802.581	2590.816041	2522.657841	1.156264208	1.667534248	0.9744278821	2.992198709	2.253392168	9.979187647	2.453812693	14.18544137	2.695145826	9.347644491	0.7777362163	-1.875333461	323640024.6	69733.5873	1
11680	3824	960	-7856	10720	11680	4312.727273	95	4312.727273	1732	4913.299601	2276.256576	5714049.455	5339168	2390.407801	2310.663974	1.13925581	1.314235898	1.090916581	2.565615872	2.485666105	6.743648961	2.670355785	8.067537683	4.331921862	5.485854353	1.134784485	-1.108612186	311615113.8	146692.0635	1
11680	5408	912	-7856	10768	13264	4955.151515	-23	4955.151515	1812	5691.670128	2444.765837	8086631.758	6169136.516	2843.700364	2483.774651	1.148636951	1.34920852	0.9459437878	2.712734242	2.173091977	7.3200883	2.382794062	9.011331106	2.448580143	4.743583874	0.4516814852	-0.5595215247	411366006.2	8598.349206	1
9504	5408	1712	-5024	7792	10432	5308.606061	42.5	5308.606061	886.5	5746.051124	1573.864035	4986924.121	2555088.258	2233.142208	1598.464344	1.082403	1.775368342	0.6780308626	3.314136345	1.467805279	11.76762549	1.529234887	18.01133102	2.364700245	8.208420325	0.7867793044	0.1018529239	472145136.2	29358.73016	1
8592	1568	1632	-6288	6960	7856	4424.242424	-69.5	4424.242424	683.5	4745.658456	1293.14191	3039457.939	1721172.387	1743.404124	1311.934597	1.072648829	1.891941346	0.7333018236	3.037562984	1.573150685	11.493782	1.634807682	16.34061249	3.15597065	17.05846202	0.6306764074	-3.377079255	327938461.5	78510.73016	1
8592	2816	1552	-6288	7040	9104	4016.484848	-41.5	4016.484848	845.5	4746.149648	1498.770162	6593591.758	2316995.871	2567.79901	1522.168148	1.18166751	1.772643598	0.7416538164	3.037156806	1.752776437	10.76759314	1.930102584	16.20674903	1.701574515	10.42437785	0.6634597286	-1.986566953	270275568.2	27993.39683	1
10768	3104	2064	-6032	8704	9136	5621.333333	0.5	5621.333333	1347.5	6139.763691	1878.674	6287850.667	3643267.871	2507.558707	1908.734626	1.092225514	1.394192208	0.7088220686	2.431502219	1.548387097	6.779962894	1.632478312	8.697606095	1.931698555	4.79393681	0.1805481067	-1.030989851	529411292.6	4.063492064	1
7888	3232	2192	-4688	5696	7920	5039.515152	-57	5039.515152	916	5265.864642	1435.62112	2405511.758	2124138.323	1550.97123	1457.442391	1.044914934	1.567271965	0.5408418548	2.758387951	1.130267462	8.64628821	1.15911781	11.50431965	2.123380051	6.376622217	-0.1132029964	-1.266751902	425492621.8	52809.14286	1
7280	816	2592	-4688	4688	5504	5308.606061	8	5308.606061	476	5410.50471	913.9190336	1126396.121	862125.4194	1061.318106	928.5070917	1.019194992	1.91999797	0.433231302	3.011207666	0.8830943465	11.56302521	0.8925923886	15.02103407	2.904126833	21.85534123	-0.5518333759	-4.195572893	472145136.2	1040.253968	1
6512	448	2176	-2096	4336	2544	3987.878788	-89	3987.878788	309	4290.889122	516.186013	2586944.485	266866.5806	1608.398111	516.5913091	1.075982834	1.670504896	0.5052565887	2.464227949	1.087294833	8.233009709	1.132082849	11.41202114	1.385266816	8.817957759	0.2609220967	-2.319347104	266439384.6	128747.6825	1
7088	576	2192	-1680	4896	2256	4191.515152	96.5	4191.515152	271.5	4417.929311	400.9688267	2010215.758	156349.6774	1417.820778	395.4107705	1.054017259	1.476864923	0.5541057423	2.813186275	1.168074031	8.309392265	1.20228716	10.41895571	1.94863128	13.86920529	0.1923994112	-2.91316725	294344960	151361.0159	1
7088	576	5024	-1680	2064	2256	5879.272727	51	5879.272727	237	5905.328913	386.5540066	316657.4545	151559.2258	562.7232486	389.3060824	1.004431872	1.631029564	0.1747574124	2.918091601	0.3510638298	9.518987342	0.3518330385	12.90671851	2.005200843	13.40131934	0.4309592896	-2.692989651	579110896.2	42276.57143	1
7216	528	1888	-5136	5328	5664	4561.939394	-84.5	4561.939394	283.5	5043.251284	925.7775111	4767564.121	877340.6452	2183.475239	936.6646386	1.105505981	3.26552914	0.528230669	3.059050329	1.167924328	19.97883598	1.24448763	40.10895672	1.105105772	28.18367089	-0.124967506	-5.112965253	348669168.2	116057.3968	1
11744	1024	6464	-1120	5280	2144	9622.30303	2	9622.30303	410	9774.635425	500.1119875	3047119.03	258176	1745.599906	508.1102243	1.015831178	1.219785335	0.2700867997	2.143519905	0.5487251839	5.229268293	0.5534037303	6.038116816	1.840584553	2.7260249	-0.452513836	-0.07254626494	1551217097	65.01587302	2
12704	1040	6464	-1120	6240	2160	9927.272727	15.5	9927.272727	451.5	10106.30411	532.5786327	3698721.455	292541.6774	1923.206035	540.8712207	1.018034297	1.179576152	0.3087181986	2.027869565	0.6285714286	4.784053156	0.6346804071	5.405359995	1.804475403	2.280442139	-0.3838361549	-0.1384959639	1651104000	3905.015873	2
12704	1152	6992	-1040	5712	2192	10166.78788	10.5	10166.78788	438.5	10316.98222	539.9036951	3172688.485	300785.2903	1781.204223	548.4389577	1.014773038	1.2312513	0.2768251353	2.029991663	0.5618293672	4.998859749	0.5662519529	5.917836462	1.823746003	2.469118469	-0.3763189071	0.3629037679	1731737446	1792	2
12608	1152	6992	-736	5616	1888	10514.90909	18	10514.90909	404	10650.63073	500.0799936	2962391.273	257812.6452	1721.159863	507.7525432	1.012907543	1.237821766	0.2636463577	1.887697992	0.5340987688	4.673267327	0.5377974116	5.474758828	1.959721022	2.650157926	-0.5212893446	0.5495399461	1852360739	5266.285714	2
13200	944	7392	-736	5808	1680	10799.0303	22	10799.0303	409	10949.73622	480.4497893	3380095.03	237778.5806	1838.503476	487.6254512	1.013955505	1.174693861	0.2652118682	1.748361679	0.5378260674	4.107579462	0.5418070648	4.60608269	1.855787342	2.039376598	-0.3478538634	0.1824224312	1953817714	7866.920635	2
13200	1408	7280	-1104	5920	2512	11078.78788	1.5	11078.78788	450.5	11227.45449	571.0691727	3419824.485	336637.6774	1849.276746	580.2048581	1.013419032	1.267634124	0.2636394566	2.199383297	0.5343544858	5.576026637	0.5382784882	6.634181366	2.301952442	2.875613737	-0.6998397642	0.4505257476	2056359385	36.57142857	2
13984	1408	7280	-1120	6704	2528	11251.39394	13	11251.39394	456	11395.61672	581.0748661	3368284.121	348365.4194	1835.288566	590.2248888	1.012818215	1.274286987	0.2941481871	2.17527908	0.5958372835	5.543859649	0.5999648702	6.584023402	2.245204084	2.810801598	-0.5831477322	0.3903740032	2120934148	2746.920635	2
14240	1872	7072	-1120	7168	2992	11530.66667	6.5	11530.66667	492.5	11695.9612	637.2377892	3959210.667	419127.4839	1989.776537	647.4005591	1.01433521	1.293883836	0.3064305651	2.347632274	0.6216466235	6.075126904	0.6264861174	7.278921875	2.290838842	3.694035232	-0.5525208786	0.8813887166	2227528956	686.7301587	2
14240	1552	7712	-1232	6528	2784	11878.78788	-5.5	11878.78788	462.5	12019.42089	579.9103379	3465904.485	347113.0323	1861.693983	589.1629929	1.011839004	1.25386019	0.2715605044	2.400371073	0.5495510204	6.019459459	0.5530814551	6.930196705	2.39243388	3.235480199	-0.6778039566	0.6125633379	2364061538	491.6825397	2
14880	1552	7712	-1088	7168	2640	12178.42424	26	12178.42424	447	12322.87979	580.7305744	3649953.939	347429.1613	1910.485263	589.4312185	1.011861596	1.299173544	0.2908411071	2.272998975	0.5885818935	5.906040268	0.5923481024	7.507017639	2.366185785	2.983079608	-0.5967427887	0.4775816841	2484830224	10987.68254	2
15456	3040	7552	-1088	7904	4128	12329.21212	11	12329.21212	541	12495.80196	784.5100382	4264832.485	635184.5161	2065.147086	796.9846398	1.013511799	1.450110976	0.3162662158	2.630941479	0.6410790829	7.630314233	0.6458812211	10.01003333	2.850377586	7.688729282	-0.7816246653	1.859193744	2546743300	1966.730159	2
15456	3232	7456	-1280	8000	4512	12352	25	12352	553	12539.84594	805.2130153	4821952	668637.9355	2195.894351	817.7028406	1.015207735	1.456081402	0.3189831852	2.801743088	0.6476683938	8.159132007	0.6531421219	10.36947099	2.653932409	8.528040212	-0.7299351606	1.906889717	2556166207	10158.73016	2
15472	3232	7456	-976	8016	4208	12739.87879	47	12739.87879	561	12930.10424	808.1979955	5035680.485	671974.1935	2244.032193	819.7403208	1.014931496	1.440638138	0.3099742992	2.603322468	0.6292053585	7.500891266	0.6344997309	9.27511616	2.909827612	8.182605986	-0.8721487294	1.908176122	2719224816	35905.01587	2
16032	3856	7872	-976	8160	4832	12835.39394	37.5	12835.39394	595.5	13048.98831	909.6240982	5701532.121	852655.2258	2387.788123	923.3933213	1.016641045	1.527496387	0.3126679174	2.65604221	0.6357420768	8.114189757	0.641627423	10.24937806	2.457221363	10.24137912	-0.6941291424	2.342031205	2760151548	22857.14286	2
16032	464	4848	-1104	11184	1568	11102.54545	-330.5	11102.54545	438.5	11669.98491	521.1602441	13325845.82	167615.7419	3650.458302	409.4090155	1.051108952	1.188506828	0.4791779974	1.504335776	1.007336565	3.575826682	1.03808941	4.109303261	1.758516792	2.212336997	-0.3766088656	0.1116933573	2065188238	1775425.016	2
9328	640	4208	-992	5120	1632	6026.181818	-20	6026.181818	314	6212.239103	399.1991984	2348205.091	164087.7419	1532.385425	405.0774518	1.030874821	1.271335027	0.4120897406	2.044092281	0.849625875	5.197452229	0.8625066789	6.408868946	2.127618919	2.774300016	0.6302660899	-0.5731733491	608413699.9	6501.587302	2
17328	6064	5232	-784	12096	6848	12085.33333	284.5	12085.33333	585.5	12845.61146	1173.292802	19546778.67	1337471.742	4421.173901	1156.491134	1.062909157	2.003915973	0.4708222741	2.918282626	1.000882613	11.69598634	1.038643457	15.99365042	1.340827318	20.86223287	-0.3217532131	3.999079424	2446987721	1315600.254	2
18112	6352	8832	-896	9280	7248	14288	53	14288	606	14525.05297	1233.823326	7043664	1568527.484	2653.990203	1252.408673	1.016591053	2.036012089	0.3194480606	2.937211449	0.6494960806	11.96039604	0.6554331153	16.64979294	2.277142461	21.39218534	-0.6148886931	4.150353245	3420246493	45657.39683	2
18112	6352	8832	-1056	9280	7408	14740.84848	35	14740.84848	726	14971.91682	1276.79599	7080231.758	1681530.839	2660.870489	1296.738539	1.015675376	1.758672162	0.3099135572	2.901011617	0.6295431372	10.20385675	0.6351032648	12.65306099	2.741761855	18.8625711	-0.8537556241	3.736292901	3640487026	19911.11111	2
18192	6784	8720	-1248	9472	8032	14873.21212	34.5	14873.21212	701.5	15117.46447	1336.984667	7554208.485	1843961.548	2748.492038	1357.925458	1.0164223	1.905894037	0.3132800484	3.003774164	0.6368496545	11.44975053	0.6427629759	15.30521302	2.720747384	20.42360604	-0.8463484804	3.934551088	3706159167	19346.28571	2
18976	8496	9072	-1856	9904	10352	15012.36364	35	15012.36364	757	15279.03078	1643.523045	8330148.364	2787037.935	2886.19964	1669.442403	1.017763168	2.171100456	0.3241043278	3.149332171	0.6597228951	13.67503303	0.666274543	20.17610738	2.374108572	22.09012831	-0.7009180541	4.147632607	3775832099	19911.11111	2
19120	8496	9072	-1856	10048	10352	15497.69697	25	15497.69697	779	15772.84079	1632.984997	8872767.03	2752015.484	2978.719025	1658.919975	1.017753852	2.096258019	0.3185222032	3.169655575	0.6483543987	13.28883184	0.6549056048	18.18001623	2.68323111	22.7265779	-0.8484079932	4.274410475	4023915504	10158.73016	2
19728	8608	9248	-1168	10480	9776	15858.42424	40.5	15858.42424	796.5	16139.16737	1648.128636	9263825.939	2802258.323	3043.653387	1673.99472	1.017703091	2.069213604	0.3246759811	2.965787921	0.6608474991	12.27369743	0.6673881638	16.93050681	2.376868016	22.89509183	-0.7016700809	4.336393631	4213418394	26660.57143	2
29504	14416	2256	-23200	27248	37616	16058.18182	-546	16058.18182	1937	16957.00008	4984.300151	30601981.09	25336910.45	5531.905738	5033.578295	1.055972604	2.573206067	0.8034440017	3.773448514	1.69682971	19.41972122	1.753890546	36.30063508	3.925656916	16.30325739	0.3737256858	-2.102640924	4320233945	4845568	2
30816	16768	912	-23200	29904	39968	14479.51515	132	14479.51515	7755	16759.20797	10273.20709	73440151.76	108925274.8	8569.722969	10436.72721	1.157442621	1.324720451	0.8921662665	1.945254273	2.065262523	5.153836235	2.299728445	6.548015233	2.027886388	2.940701408	0.2762509254	-0.3843616284	3512550384	283209.1429	2
22816	17216	912	-21904	21904	39120	10526.06061	502	10526.06061	4949	13288.39107	7452.727823	67839116.12	57074733.42	8236.450456	7554.782156	1.262427756	1.505905804	0.824178032	2.624542378	2.080930447	7.904627197	2.522142763	10.5177444	1.443150154	5.128983725	0.2902530122	-0.3018348198	1856291840	4096065.016	2
32768	30336	2400	-4976	30368	35312	15573.33333	844	15573.33333	2628	18739.12227	5783.156232	112020554.7	33788449.03	10583.97632	5812.783243	1.20328268	2.200592173	0.8102834156	3.053004154	1.95	13.43683409	2.242967246	20.87415897	1.661848579	22.14841057	0.2390091598	4.201812215	4063288714	11578286.73	2
32768	30336	2432	-3664	30336	34000	26544.9697	591	26544.9697	1305	28915.80448	5428.919598	135597343	30063367.23	11644.62722	5483.007133	1.089313901	4.160091646	0.524557427	3.131378112	1.142815394	26.05363985	1.247609386	154.0089568	3.072440138	28.85590968	-1.416627466	5.208452493	1.180535336e+10	5677202.286	2
32768	8448	2368	-2720	30400	11168	21738.18182	-950	21738.18182	1478	23910.13689	2109.85118	102244413.1	3663454.968	10111.59795	1914.015404	1.099914293	1.427504181	0.6357136334	2.646632167	1.398461024	7.556156969	1.511478047	10.57595989	2.105340371	19.44787327	-0.5874036099	3.798925575	7917005686	14669206.35	2
19888	1488	1200	-2720	18688	4208	6781.090909	-312	6781.090909	932	8364.789465	1193.730288	24736087.27	1370475.355	4973.538707	1170.673035	1.23354628	1.280826489	1.117063381	1.762542194	2.755898756	4.515021459	3.164805572	5.463000317	3.212267814	2.265478398	0.9148939686	-0.5009106659	770395356.6	1582226.286	2
13312	1984	4496	-976	8816	2960	10151.27273	169.5	10151.27273	632.5	10357.46828	769.9298669	4360961.455	582257.2903	2088.291516	763.0578552	1.020312285	1.217280422	0.4255866282	1.922253005	0.8684625304	4.679841897	0.8785478178	5.310169672	3.271785465	2.439285797	-0.6163539731	0.4824244291	1726456001	466980.5714	2
27248	17264	9744	-1216	17504	18480	17469.57576	372	17469.57576	1021	18886.28904	3105.749507	53115393.94	9813982.968	7288.030868	3132.72772	1.081096032	3.041870232	0.4634049591	2.975127253	1.001970525	18.09990206	1.045600362	31.20932235	1.187135397	28.15751589	0.2900697317	5.116072127	5113040585	2249289.143	2
27248	2144	13920	-2912	13328	5056	23351.75758	-396.5	23351.75758	714.5	23563.77555	998.6751223	10257777.94	867241.0323	3202.776598	931.257769	1.009079315	1.397725854	0.2828069715	2.531353734	0.5707493304	7.076277117	0.5736798715	9.07760598	4.160665447	4.417388216	-1.333966683	-0.22115358	9135949072	2555322.921	2
23136	160	1152	-2912	21984	3072	10105.21212	-682	10105.21212	709	12686.2699	949.5177723	60664448.48	450539.3548	7788.738568	671.2222842	1.255418466	1.339235222	0.8664485377	1.617663244	2.175510987	4.332863188	2.609556153	5.325080805	1.641849406	5.232991127	0.369231341	-1.33587948	1710824227	7560110.73	2
15824	14736	640	-960	15184	15696	6031.515152	226.5	6031.515152	749.5	8351.280127	2633.991648	34407351.76	7108758.452	5865.778018	2666.225507	1.384607336	3.514331751	0.9090821868	2.979508309	2.51744373	20.94196131	3.339780224	44.92932742	1.416153429	29.20914293	0.4972245837	5.268262001	609491101.5	833865.1429	2
32768	28512	4256	-1008	28512	29520	10525.57576	552	10525.57576	1269	12325.39921	5062.14658	42412961.94	26137418.32	6512.523469	5112.476731	1.17099525	3.9890832	1.156635964	2.915759109	2.708830439	23.26241135	2.900315555	56.35488483	8.925962796	29.79041708	2.386833642	5.3532724	1856120836	4952649.143	2
