-0.950512,-13.956300,0.445118,-122.800797,1.228008,1.234775,-2.462899,0.016666,0.131099,1.040016,8351459308.150559,-0.776273,1.005511,-0.769786,-0.774028,0.083460,-0.649130,0.148373,0.115916,0.039122,0.044654,-11.816319,0.001993,0.045353,1.897342,-244.371688,2.376140,1.141414,1.869033,2.133342,55.302873,0.005282,0.001090,0.008397,0.003894,55.288110,7.436593,0.091650,0.072393,0.032905,0.000000
-0.959785,-14.002660,0.440481,-122.294973,1.222950,1.230532,-1.985606,0.018602,0.138504,1.045716,6995049469.029713,-0.787354,1.006200,-0.779976,-0.784811,0.111280,-1.390990,0.250379,-0.057956,0.042599,0.053460,-10.250574,0.002858,0.054312,3.122720,42.579599,3.080287,1.254950,2.081562,2.612256,53.987616,0.013618,0.010863,0.005382,0.007605,53.957776,7.347628,0.116654,0.104157,0.073353,0.000000
-0.959785,-14.095400,0.449755,-122.323079,1.223231,1.230548,-2.139661,0.017954,0.136069,1.043871,7382413285.754925,-0.787091,1.005982,-0.779966,-0.784631,0.111280,-1.159160,0.227196,-0.130406,0.037528,0.047941,-11.199709,0.002297,0.048690,3.206627,274.922420,3.481120,1.277474,2.321191,2.965262,54.017566,0.011382,0.003841,0.007848,0.006019,53.994509,7.349668,0.106440,0.088589,0.061949,0.000000
-0.964422,-14.095400,0.445118,-123.236348,1.232363,1.239206,-2.399323,0.016912,0.132062,1.040379,8257314247.312963,-0.784865,1.005552,-0.778258,-0.782579,0.125189,-1.159160,0.241105,0.159388,0.035789,0.047547,-11.273085,0.002258,0.048280,3.659333,-466.709745,4.307539,1.328525,2.632967,3.497962,56.322983,0.011134,0.005186,0.006725,0.005811,56.299951,7.504865,0.105527,0.082447,0.071333,0.000000
-0.950512,-14.002660,0.449754,-122.238767,1.222388,1.229333,-2.369295,0.017029,0.132519,1.041348,7975264856.820442,-0.779910,1.005682,-0.773193,-0.777586,0.115916,-1.159160,0.231832,0.072447,0.037818,0.050320,-10.776690,0.002532,0.051120,3.257578,-70.783677,3.883199,1.330598,2.303573,3.065129,54.512410,0.007038,0.001661,0.014729,0.005945,54.488998,7.383253,0.121358,0.083830,0.040716,0.000000
-0.885599,-13.307170,0.445118,-113.808512,1.138085,1.145990,-2.115267,0.018055,0.136452,1.052531,5895742741.549921,-0.780937,1.006946,-0.772781,-0.778148,0.115916,-0.834590,0.199375,0.623050,0.039556,0.049104,-11.058813,0.002372,0.049486,2.607211,-20686.329906,3.484971,1.241363,2.360634,2.930405,45.611191,0.006796,0.003548,0.010999,0.006526,45.589862,6.753608,0.104899,0.082341,0.059393,0.000000
-0.751136,-13.909930,0.639857,-95.964467,0.959645,0.980851,1.462473,0.041150,0.206000,1.196455,1027279807.172882,-0.790960,1.022098,-0.765801,-0.782723,0.097370,-5.981270,0.695497,-0.188362,0.047961,0.112746,-3.769810,0.012708,0.114534,24.797984,49.304182,3.218876,2.350806,0.863623,2.030210,37.154504,0.094777,0.034353,0.033231,0.046467,36.993151,6.095519,0.306626,0.189119,0.178122,0.000000
-0.751136,-13.909930,0.639857,-111.195136,1.111951,1.131335,1.702021,0.043483,0.211760,1.121712,1471232611.087964,-0.681868,1.017432,-0.663938,-0.675512,0.102006,-5.981270,0.700133,-1.593847,0.055060,0.114891,-3.689255,0.012946,0.115601,23.014606,27046.368987,2.603182,2.086654,0.887846,1.852628,47.077301,0.107080,0.032987,0.021684,0.037256,46.916380,6.861291,0.327222,0.181633,0.147241,0.000000
-0.959785,-13.909930,0.431208,-122.056112,1.220561,1.227868,-2.154958,0.017891,0.135830,1.043950,7373035180.250730,-0.788810,1.005987,-0.781668,-0.786347,0.125190,-0.927330,0.217923,-0.144894,0.037383,0.047976,-11.194126,0.002300,0.048721,3.255023,363.253949,4.123027,1.283362,2.609438,3.348854,52.855025,0.003922,0.007903,0.004895,0.004614,52.838313,7.270147,0.088920,0.069956,0.062540,0.000000
-0.969058,-13.863560,0.417298,-123.025594,1.230256,1.237150,-2.373995,0.017011,0.132447,1.040806,8143472567.299857,-0.790007,1.005604,-0.783299,-0.787688,0.125190,-1.298260,0.255016,0.130406,0.036948,0.049499,-10.921687,0.002448,0.050274,3.905741,-255.096265,4.270235,1.339685,2.529137,3.388247,55.627363,0.012873,0.003152,0.009633,0.006421,55.601722,7.458376,0.113457,0.098145,0.056112,0.000000
-0.959785,-13.863560,0.426571,-122.716494,1.227165,1.233675,-2.634469,0.016020,0.128534,1.038635,8843068301.490177,-0.784296,1.005305,-0.777988,-0.782116,0.078823,-1.298260,0.208649,-0.072447,0.038687,0.046562,-11.451095,0.002167,0.047301,3.053645,78.388280,2.280767,1.203546,1.692873,2.037450,55.420189,0.005375,0.002263,0.008215,0.004185,55.404342,7.444475,0.090654,0.073204,0.047557,0.000000
-0.973695,-13.863560,0.412661,-121.058539,1.210585,1.218100,-2.068427,0.018251,0.137190,1.045892,6981913263.924131,-0.806919,1.006207,-0.799356,-0.804317,0.115916,-0.834590,0.199375,0.000000,0.035934,0.045666,-11.618845,0.002085,0.046396,3.018911,2.327805,3.852642,1.270819,2.538369,3.225808,51.930003,0.008519,0.005127,0.005773,0.005374,51.910593,7.206249,0.092230,0.076011,0.071555,0.000000
-0.973695,-14.049030,0.431208,-122.575994,1.225760,1.232647,-2.394619,0.016930,0.132133,1.041277,8112094910.158348,-0.796696,1.005618,-0.789922,-0.794360,0.115916,-0.880960,0.204012,0.043469,0.036369,0.046935,-11.380994,0.002203,0.047684,3.211662,-31.794538,3.870458,1.290542,2.469697,3.187247,54.859621,0.015158,0.005179,0.004866,0.006383,54.834435,7.406729,0.123063,0.071945,0.069736,0.000000
-1.001515,-14.049030,0.403388,-123.025597,1.230256,1.236410,-2.868476,0.015180,0.125118,1.037145,9660101167.216640,-0.816190,1.005002,-0.810018,-0.814070,0.097370,-0.834600,0.180830,-0.014488,0.032312,0.041738,-12.400063,0.001742,0.042405,2.863376,14.042158,3.809790,1.291729,2.332893,3.013467,55.587253,0.005725,0.001355,0.006323,0.003575,55.573855,7.455686,0.079515,0.075622,0.036789,0.000000
-0.816049,-13.075330,0.491484,-110.661218,1.106612,1.119798,-0.004252,0.029356,0.173992,1.086884,2614266287.951141,-0.742046,1.011915,-0.728747,-0.737430,0.088097,-0.649130,0.153010,0.912838,0.032022,0.039742,-13.060909,0.001496,0.039299,2.724185,-128233.727695,3.240145,1.241108,2.216698,2.751161,43.418742,0.005620,0.000722,0.008688,0.004892,43.403719,6.589292,0.093209,0.074834,0.026860,0.000000
-0.741863,-13.909930,0.649130,-100.882124,1.008821,1.036583,2.861089,0.056785,0.241990,1.225351,736222590.277059,-0.745373,1.027519,-0.715681,-0.735376,0.064913,-6.120370,0.676950,-0.637538,0.047236,0.113296,-3.740118,0.012795,0.114926,26.629918,1857.001392,2.035289,2.398511,0.572952,1.374231,39.393984,0.111779,0.016789,0.028380,0.041892,39.238002,6.276463,0.334332,0.168452,0.129567,0.000000
-0.969058,-13.909930,0.421935,-122.379285,1.223793,1.230659,-2.414677,0.016852,0.131828,1.041107,8129226449.026803,-0.794176,1.005610,-0.787430,-0.791848,0.088096,-0.695500,0.157646,0.086937,0.036224,0.042353,-12.274751,0.001793,0.043022,1.966639,-143.276252,2.824760,1.169203,2.080038,2.431987,55.492784,0.004356,0.002808,0.007080,0.003812,55.478544,7.449348,0.084156,0.065984,0.052971,0.000000
-0.969058,-13.909930,0.421935,-121.480042,1.214800,1.221372,-2.637172,0.016011,0.128494,1.039713,8586465153.211160,-0.799968,1.005410,-0.793417,-0.797710,0.106642,-0.788230,0.185465,-0.014491,0.033471,0.043903,-11.960786,0.001927,0.044605,3.032726,15.964169,4.096676,1.311678,2.429038,3.186116,53.898672,0.004461,0.002038,0.009438,0.004288,53.882743,7.341572,0.097154,0.066695,0.045126,0.000000
-0.969058,-13.770830,0.408025,-120.707279,1.207073,1.213663,-2.652865,0.015953,0.128263,1.040575,8469427389.286574,-0.805096,1.005460,-0.798457,-0.802817,0.120553,-0.880960,0.208649,0.014491,0.037528,0.045644,-11.623057,0.002083,0.046374,2.872532,-6.945028,3.795737,1.216260,2.641179,3.212361,51.829652,0.014253,0.001929,0.006522,0.006060,51.806964,7.199282,0.119369,0.080847,0.043733,0.000000
-0.945875,-13.817200,0.435845,-120.693230,1.206932,1.213926,-2.394394,0.016931,0.132137,1.042294,7743402410.254950,-0.786087,1.005795,-0.779187,-0.783702,0.120553,-1.020060,0.222559,-0.144897,0.038832,0.047171,-11.341232,0.002223,0.047903,2.917175,374.865496,3.569246,1.214746,2.555664,3.104483,54.057362,0.014032,0.000921,0.008316,0.005929,54.034107,7.352373,0.118424,0.091146,0.030195,0.000000
-0.941239,-13.817200,0.440481,-119.231991,1.192320,1.199697,-2.214805,0.017646,0.134897,1.045239,7016543499.495474,-0.791982,1.006187,-0.784564,-0.789418,0.069549,-1.020060,0.171555,0.217341,0.037238,0.043565,-12.038682,0.001893,0.044207,2.221793,-1360.938332,2.074287,1.169905,1.596441,1.867684,51.963624,0.009920,0.001559,0.005280,0.004621,51.946874,7.208580,0.099575,0.072663,0.039441,0.000000
-0.941239,-13.724460,0.431207,-118.290612,1.182906,1.190968,-1.862436,0.019137,0.140482,1.050746,6066531204.808281,-0.798520,1.006815,-0.790314,-0.795701,0.106643,-0.649130,0.171556,-0.231831,0.031877,0.041276,-12.510283,0.001698,0.041871,3.642793,1903.487158,3.979727,1.294870,2.583626,3.345459,49.771998,0.004236,0.002531,0.005879,0.003783,49.759356,7.054928,0.076709,0.064953,0.050256,0.000000
-0.978332,-13.863560,0.408024,-123.166115,1.231661,1.238362,-2.492644,0.016552,0.130650,1.039826,8513225780.686241,-0.796585,1.005441,-0.790021,-0.794319,0.106643,-0.834590,0.190102,0.115916,0.033616,0.044094,-11.926079,0.001943,0.044784,3.376715,-250.068192,3.823115,1.311703,2.418551,3.172421,55.912732,0.006905,0.003154,0.007536,0.004585,55.895145,7.477482,0.086825,0.083093,0.056100,0.000000
-0.978332,-13.863560,0.408024,-123.236367,1.232364,1.238977,-2.547710,0.016344,0.129825,1.039319,8691544406.786600,-0.796098,1.005366,-0.789629,-0.793866,0.078823,-0.788230,0.157646,-0.188362,0.031152,0.039232,-12.947817,0.001536,0.039814,2.406994,1221.505964,3.178385,1.259358,2.009147,2.530235,55.950857,0.006031,0.000775,0.005750,0.003329,55.938305,7.480031,0.077787,0.075645,0.027830,0.000000
-0.931965,-13.631730,0.431208,-120.370079,1.203701,1.211508,-1.926723,0.018856,0.139446,1.046717,6535640904.113263,-0.776903,1.006486,-0.769260,-0.774250,0.074186,-0.788230,0.153009,0.115916,0.038832,0.043742,-11.995687,0.001912,0.044426,1.801344,-259.301113,2.099602,1.126444,1.695988,1.910436,51.465838,0.008616,0.003284,0.005491,0.004883,51.448454,7.173970,0.092788,0.074087,0.057293,0.000000
-0.931965,-13.863560,0.454391,-119.611355,1.196114,1.203632,-2.118282,0.018042,0.136405,1.046093,6851467709.710755,-0.781729,1.006286,-0.774294,-0.779161,0.074186,-0.973690,0.171555,-0.072447,0.038977,0.044662,-11.813088,0.001994,0.045370,2.123801,89.592686,2.069519,1.145850,1.661072,1.903338,52.722640,0.012453,0.002197,0.008857,0.006199,52.699148,7.261037,0.111500,0.094108,0.046874,0.000000
-0.964422,-13.863560,0.421934,-121.578415,1.215784,1.221834,-2.994390,0.014746,0.123317,1.036817,9737593067.188211,-0.795309,1.004976,-0.789324,-0.793251,0.111280,-0.973690,0.208649,0.086937,0.039701,0.047000,-11.370213,0.002208,0.047744,2.517382,-115.135663,3.113410,1.183833,2.367678,2.802934,53.772297,0.008565,0.002937,0.008728,0.005367,53.752078,7.332960,0.096079,0.089859,0.054064,0.000000
-0.969058,-14.049030,0.435845,-121.353609,1.213536,1.220277,-2.530947,0.016407,0.130076,1.041415,8251331660.308924,-0.800845,1.005555,-0.794129,-0.798541,0.111280,-1.947390,0.306019,0.000000,0.040281,0.055325,-9.952201,0.003061,0.056210,5.851669,-10.934254,3.555919,1.373479,2.011390,2.762601,53.143238,0.014337,0.007078,0.008880,0.007828,53.112966,7.289942,0.119707,0.094218,0.084117,0.000000
-0.969058,-13.817200,0.412662,-120.496524,1.204965,1.211311,-2.824683,0.015334,0.125750,1.039401,8940254780.257389,-0.806417,1.005267,-0.800007,-0.804221,0.111280,-0.834590,0.194739,0.347750,0.036224,0.047085,-11.376645,0.002205,0.047708,3.015201,-4156.257779,3.830150,1.299845,2.363365,3.072007,52.134841,0.008287,0.001071,0.009462,0.005100,52.116030,7.220447,0.097868,0.090474,0.032236,0.000000
-0.955149,-13.817200,0.426571,-121.227142,1.212271,1.219601,-2.170779,0.017826,0.135583,1.044368,7263410137.585154,-0.790395,1.006046,-0.783165,-0.787900,0.097370,-0.834600,0.180830,-0.014487,0.034340,0.042234,-12.297456,0.001784,0.042909,2.753991,13.081465,3.297507,1.229869,2.305497,2.835459,54.535600,0.003630,0.004986,0.005887,0.003955,54.521102,7.384823,0.076826,0.070478,0.060198,0.000000
-0.959785,-13.817200,0.421935,-120.524627,1.205246,1.211739,-2.724299,0.015693,0.127212,1.039408,8641637714.803295,-0.798590,1.005387,-0.792072,-0.796339,0.106643,-0.834600,0.190103,-0.028981,0.035065,0.042432,-12.256886,0.001800,0.043110,2.778765,25.418742,3.484217,1.210117,2.513250,3.041327,53.263288,0.004643,0.001664,0.008676,0.004098,53.248311,7.298170,0.093146,0.068132,0.040785,0.000000
-0.959785,-13.539000,0.394115,-118.768318,1.187683,1.194859,-2.351946,0.017097,0.132784,1.044848,7271396606.546706,-0.810655,1.006042,-0.803262,-0.808115,0.074187,-0.834600,0.157647,-0.072450,0.040426,0.047476,-11.282131,0.002253,0.048230,1.889825,81.299519,2.117345,1.174404,1.562618,1.835145,49.962069,0.005418,0.003304,0.008476,0.004966,49.944880,7.068386,0.092076,0.073553,0.057471,0.000000
-0.918055,-13.956300,0.477575,-119.217936,1.192179,1.199471,-2.265877,0.017440,0.134106,1.044878,7138885731.687970,-0.772532,1.006116,-0.765383,-0.770064,0.074187,-1.530100,0.227197,0.217344,0.041585,0.051534,-10.576488,0.002651,0.052312,3.450576,-862.385859,2.094003,1.239243,1.439576,1.783985,52.414149,0.010801,0.005401,0.007296,0.006315,52.390665,7.239763,0.104011,0.085230,0.073477,0.000000
-0.927329,-13.956300,0.468301,-118.894782,1.188948,1.195922,-2.471770,0.016632,0.130965,1.042885,7602876019.386449,-0.782359,1.005866,-0.775409,-0.779958,0.088096,-1.530100,0.241106,-0.014491,0.036948,0.048290,-11.133520,0.002332,0.049062,4.352986,2.251534,2.859858,1.306959,1.824313,2.384302,51.962121,0.009176,0.001995,0.009393,0.005581,51.941568,7.208476,0.096927,0.095761,0.044655,0.000000
-0.908782,-13.492630,0.440481,-117.419476,1.174195,1.181885,-2.099952,0.018119,0.136693,1.048035,6440763640.606487,-0.776616,1.006549,-0.768926,-0.773962,0.078823,-0.741860,0.153009,0.043469,0.037528,0.044782,-11.789014,0.002005,0.045496,2.025133,-35.048994,2.386951,1.193292,1.760161,2.100385,48.718089,0.009812,0.001944,0.007615,0.005604,48.698729,6.979836,0.099007,0.087306,0.043955,0.000000
-0.908782,-13.724460,0.463664,-118.346800,1.183468,1.190399,-2.518973,0.016452,0.130255,1.042960,7621482722.914864,-0.770254,1.005856,-0.763427,-0.767897,0.078823,-1.298260,0.208649,0.057956,0.039701,0.048408,-11.112915,0.002343,0.049179,2.924339,-56.034971,2.253339,1.219306,1.628309,1.985407,51.441912,0.010483,0.004233,0.010276,0.006768,51.416936,7.172306,0.102095,0.101359,0.065061,0.000000
-0.908782,-13.724460,0.463664,-118.093894,1.180939,1.187853,-2.538469,0.016379,0.129963,1.043087,7623891058.615187,-0.771900,1.005855,-0.765063,-0.769542,0.092733,-1.298260,0.222559,0.101428,0.038977,0.048443,-11.107961,0.002346,0.049207,3.007945,-155.296257,2.855771,1.242860,1.914284,2.379186,51.106938,0.005100,0.003836,0.012481,0.005887,51.085534,7.148914,0.111733,0.071474,0.061562,0.000000
-0.945875,-13.539000,0.408025,-117.812885,1.178129,1.184746,-2.740038,0.015636,0.126982,1.042253,8115364942.195362,-0.805195,1.005617,-0.798378,-0.802862,0.097369,-1.251900,0.222559,-0.057956,0.037383,0.046236,-11.511717,0.002137,0.046972,3.134028,54.888440,3.051793,1.236816,2.105919,2.604633,50.030027,0.010089,0.003075,0.008395,0.006059,50.008482,7.073192,0.100396,0.091606,0.055452,0.000000
-0.945875,-13.631730,0.417298,-117.728582,1.177286,1.183636,-2.922224,0.014993,0.124346,1.040497,8623889015.771111,-0.805682,1.005394,-0.799126,-0.803437,0.097369,-1.020060,0.199375,0.057959,0.036514,0.044759,-11.793702,0.002003,0.045472,2.478563,-59.255884,3.239551,1.225825,2.175397,2.666655,49.887285,0.010630,0.003331,0.005995,0.005665,49.867340,7.063095,0.103032,0.077429,0.057669,0.000000
-0.899509,-13.585360,0.459027,-117.925294,1.179253,1.186278,-2.475639,0.016617,0.130906,1.043828,7428322338.616940,-0.765157,1.005957,-0.758262,-0.762779,0.060276,-1.205530,0.180829,0.144894,0.039122,0.046337,-11.496221,0.002145,0.047056,2.603882,-396.124857,1.722078,1.184442,1.300805,1.540729,51.619191,0.003851,0.007272,0.005245,0.004629,51.602830,7.184652,0.085347,0.072250,0.061868,0.000000
1.388277,10.960080,0.292269,125.099867,1.250999,1.252647,-8.523936,0.004128,0.065245,1.010525,-71628144682.961838,1.110468,1.001318,1.108274,1.109735,0.219202,-1.461350,0.365337,0.228334,0.075350,0.092243,-5.514633,0.008504,0.093690,2.399086,-217.703768,3.858253,1.224183,2.376360,2.909099,56.700450,0.050245,0.052826,0.016272,0.024730,56.581456,7.529972,0.229846,0.224099,0.127557,0.000000
1.315209,10.960080,0.219201,124.214200,1.242142,1.243444,-9.581635,0.003236,0.057765,1.008213,-101037290137.584854,1.059385,1.001048,1.057715,1.058823,0.146134,-1.461340,0.292268,-0.456669,0.059367,0.073067,-7.553190,0.005318,0.074091,2.125000,2568.197389,3.484738,1.230769,2.000000,2.461538,55.178437,0.035798,0.026817,0.016188,0.017699,55.099788,7.428222,0.189100,0.163758,0.127233,0.000000
1.461344,11.690750,0.292269,123.992791,1.239928,1.242077,-7.410763,0.005334,0.074166,1.015068,-47481750433.413155,1.179554,1.001733,1.176533,1.178572,0.292269,-2.192020,0.511471,0.456669,0.077634,0.103333,-4.534360,0.010657,0.104883,3.781265,-966.491098,5.335683,1.331026,2.828430,3.764713,55.534243,0.066564,0.040272,0.050154,0.032321,55.377849,7.452135,0.257954,0.224216,0.200265,0.000000
1.461344,10.960080,0.365336,121.114391,1.211144,1.213417,-7.269399,0.005510,0.075383,1.015812,-42142477382.861359,1.207690,1.001877,1.204322,1.206582,0.146134,-2.192020,0.365336,-0.685006,0.075350,0.097518,-5.050419,0.009463,0.098833,2.688834,3594.218226,2.819890,1.294192,1.498536,1.939393,52.829939,0.018691,0.021142,0.068220,0.023871,52.722210,7.268421,0.261263,0.148781,0.132851,0.000000
1.315209,8.768060,0.438403,118.014573,1.180146,1.183174,-6.133535,0.007158,0.085914,1.018507,-26336630818.332924,1.115965,1.002566,1.111594,1.114446,0.219201,-3.653360,0.584537,-0.913341,0.095900,0.126556,-2.787652,0.015933,0.128246,3.500014,3884.694269,3.249720,1.319658,1.732050,2.285714,48.959198,0.038366,0.086963,0.090450,0.047254,48.744715,6.997104,0.304538,0.290950,0.195253,0.000000
1.242142,8.768060,0.365336,116.907494,1.169075,1.172943,-5.110038,0.009060,0.096659,1.022694,-17978605842.045238,1.064412,1.003309,1.058996,1.062500,0.365336,-3.653360,0.730672,-0.456669,0.095901,0.146134,-1.519817,0.021334,0.148400,4.468761,387.445297,6.485560,1.523811,2.500002,3.809529,48.917969,0.029466,0.139872,0.050014,0.047034,48.700063,6.994147,0.374048,0.223650,0.171183,0.000000
1.242142,10.229410,0.219201,116.686085,1.166861,1.168314,-9.376013,0.003393,0.059148,1.009775,-78015692656.982620,1.065186,1.001245,1.063192,1.064516,0.146134,-1.461340,0.292268,0.228334,0.057084,0.074200,-7.406667,0.005500,0.075351,2.380165,-375.220559,3.989613,1.299846,1.969464,2.560000,49.461734,0.046535,0.018670,0.022525,0.021330,49.374220,7.032908,0.215704,0.150202,0.136315,0.000000
1.242142,10.229410,0.219201,118.014576,1.180146,1.181943,-8.401895,0.004246,0.066168,1.011592,-57651961792.704453,1.053356,1.001523,1.050932,1.052533,0.219201,-2.192010,0.438402,0.456669,0.068500,0.093143,-5.438111,0.008655,0.094519,3.029586,-1293.767522,5.103206,1.359739,2.353394,3.200000,50.548268,0.040131,0.046849,0.018495,0.024653,50.443095,7.109734,0.216540,0.200201,0.135831,0.000000
1.461344,10.229410,0.438403,119.121655,1.191217,1.193724,-6.913464,0.005981,0.078536,1.017461,-35458042502.431992,1.228044,1.002105,1.224189,1.226766,0.292269,-2.192010,0.511470,0.913341,0.086767,0.111112,-3.924812,0.012263,0.112508,3.097163,-5685.884431,4.566522,1.280582,2.630391,3.368431,52.488546,0.061421,0.039703,0.078026,0.038006,52.310222,7.244961,0.279349,0.246034,0.199175,0.000000
1.461344,10.229410,0.438403,120.228733,1.202287,1.205390,-5.947209,0.007471,0.087777,1.021596,-26111346861.987488,1.217012,1.002581,1.212341,1.215470,0.292269,-2.922690,0.584538,0.000000,0.091334,0.116965,-3.449536,0.013681,0.118836,3.359919,-2.742572,4.203097,1.280626,2.498784,3.200007,51.646344,0.067246,0.044297,0.081307,0.041120,51.454465,7.186541,0.285166,0.259302,0.210381,0.000000
1.388277,10.229410,0.365336,118.900242,1.189002,1.191758,-6.512497,0.006560,0.082247,1.019254,-30700527833.811623,1.168930,1.002317,1.164899,1.167598,0.219202,-2.922690,0.511471,-0.685006,0.084484,0.108837,-4.092329,0.011799,0.110359,3.269208,2617.353896,3.521632,1.288258,2.014041,2.594604,51.050557,0.071358,0.041000,0.022300,0.030119,50.916396,7.145008,0.267611,0.200722,0.148882,0.000000
1.461344,10.229410,0.438403,119.785900,1.197859,1.200145,-7.292644,0.005481,0.075181,1.016251,-41099503882.582809,1.221099,1.001908,1.217640,1.219963,0.219202,-2.922690,0.511471,0.000000,0.068500,0.098370,-4.953397,0.009677,0.099944,4.090389,-2.305209,5.421946,1.436045,2.228351,3.200012,51.723608,0.064539,0.044564,0.020899,0.028921,51.594059,7.191915,0.254039,0.211111,0.144450,0.000000
1.242142,8.768060,0.365336,118.900233,1.189002,1.191214,-7.467016,0.005265,0.073687,1.012736,-42689731898.035812,1.045753,1.001860,1.042753,1.044693,0.365336,-2.922690,0.657605,0.456669,0.082200,0.111112,-3.902702,0.012325,0.112795,5.551521,-791.616366,5.891882,1.351726,3.287983,4.444453,51.384652,0.028844,0.065154,0.049923,0.031943,51.241281,7.168312,0.255211,0.223433,0.169771,0.000000
1.315209,8.768060,0.438403,118.678818,1.186788,1.189244,-7.021591,0.005834,0.077565,1.014525,-36398310379.065933,1.109444,1.002069,1.105921,1.108209,0.365336,-2.922690,0.657605,0.456669,0.068500,0.108068,-4.144458,0.011658,0.109699,6.491450,-852.128281,9.364730,1.577623,3.380620,5.333343,51.057438,0.042601,0.043914,0.066539,0.034010,50.905002,7.145457,0.258217,0.210729,0.204579,0.000000
